id,plate,origin,destiny,departure,arriving,status,departure gate,take off track,arriving gate,landing track,pilot,copilot, attendants
VO261,EC337,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181012_0710_America/Mexico_City,181012_0910_America/Mexico_City,in transit,E29,1,E21,1,IN9226,ME2798,ME2484;IR9986;UK5639
NH479,CF-207,Ciudad de Mexico - MEXICO,Tokio - JAPAN,181027_1305_America/Mexico_City,181029_0042_Asia/Tokyo,landing,B9,1,C8,1,ME2435,UK5409,ME3637;GR8941;CH7834;ME4102;US8368;ME3698;JA7874
DL435,N177,Ciudad de Mexico - MEXICO,San Francisco - USA,181020_2059_America/Mexico_City,181021_0436_America/New_York,landed,B28,1,C9,1,ME9735,US5264,US5915;US5462;UK7830;ME1289;SW3630
UA490,EC458,Ciudad de Mexico - MEXICO,Dallas - USA,181019_0951_America/Mexico_City,181019_1728_America/New_York,boarding,D29,2,A26,1,ME3745,JA6744,ME3186;ME2537;ME4821;ME4706
VI312,VT230,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,181004_1703_America/Mexico_City,181004_1903_America/Mexico_City,boarded,A29,1,E18,1,IR5888,ME8549,US7264;ME8192;IT7768;US7362;JA4077;US1214;ME5980
AC402,D154,Ciudad de Mexico - MEXICO,Ontario - CANADA,181017_0353_America/Mexico_City,181017_1430_America/Toronto,boarding,B26,3,D20,2,US9769,ME6911,US3040;US6497;ME2659;ME9159;SP1127
UA255,XA156,Ciudad de Mexico - MEXICO,Dallas - USA,181017_2147_America/Mexico_City,181018_0524_America/New_York,boarding,B4,3,C3,3,US5459,IT8955,ME6815;ME8292;JA3944;UK4405;JA9395;ME9164
IN190,CF-128,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,181012_2101_America/Mexico_City,181012_2301_America/Mexico_City,boarded,A3,3,B18,2,ME1516,ME9851,ME7379;SP4490;US5941;ME3391;FR7937;US6333;ME5293
IN101,G410,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,181023_1813_America/Mexico_City,181023_2013_America/Mexico_City,landing,B15,3,E15,2,US5535,FR3387,ME2776;IN5981;US3285;FR7937
VO397,XA107,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,181006_0802_America/Mexico_City,181006_1002_America/Mexico_City,landing,D6,2,E11,2,ME1516,US4202,UK1615;SW4620;ME5600;ME3286
AI254,N374,Calcuta - INDIA,Ciudad de Mexico - MEXICO,181016_0611_Asia/Kolkata,181016_1118_America/Mexico_City,in transit,B19,2,A21,1,UK2982,US8981,ME4798;FR9643;JA8788;ME7334;US9082
OS243,CF-113,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,181012_1724_Australia/Sydney,181013_0219_America/Mexico_City,landed,D24,1,B12,2,ME4709,SP3573,UK4136;SW2429;ME8938;US1250;GR4580;ME4846;US2714
AC167,XA269,Quebec - CANADA,Ciudad de Mexico - MEXICO,181011_0516_America/Toronto,181011_1334_America/Mexico_City,landed,E25,3,C5,2,US9289,US1795,FR2375;ME7541;ME5499;SW3711;ME7379;US5712
IN467,XA447,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,181004_1207_America/Mexico_City,181004_1407_America/Mexico_City,landing,D21,3,E10,1,ME8383,US9738,ME4102;GR3572;US4513;ME9510
LX124,VH260,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,181001_1954_Europe/Zurich,181002_0420_America/Mexico_City,in transit,B1,3,C4,2,US9239,JA4126,IT2179;IT2263;ME3241
LX165,EC100,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,181008_0258_America/Mexico_City,181009_0135_Europe/Zurich,boarding,C8,2,B16,1,ME5736,US3738,JA8788;ME8192;ME3286;CH2636;US9498;US1250
AZ369,HB168,Roma - ITALY,Ciudad de Mexico - MEXICO,181010_0211_Europe/Rome,181010_0921_America/Mexico_City,waiting,D1,3,E18,3,JA6465,US5535,SW5293;US5915;JA3824;US7362;FR9404;US2103
DL192,G145,Los Angeles - USA,Ciudad de Mexico - MEXICO,181011_1753_America/New_York,181011_2249_America/Mexico_City,boarding,E21,2,D8,3,US2713,US4105,ME2824;IT1708;US1004;ME1961;ME2908;ME8184
VO440,VH404,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,181023_1049_America/Mexico_City,181023_1249_America/Mexico_City,landed,A26,3,E22,3,ME4649,ME9807,ME1244;ME3700;ME4102;SW3711;ME4683;ME3514;FR6943
LH100,XA206,Berlin - GERMANY,Ciudad de Mexico - MEXICO,181013_0803_Europe/Berlin,181013_1610_America/Mexico_City,landing,B12,2,A7,1,US3167,ME7850,JA2862;SW9237;ME3854;ME8287;JA5178
UA499,EC434,Ciudad de Mexico - MEXICO,Dallas - USA,181019_0509_America/Mexico_City,181019_1246_America/New_York,boarded,D21,1,B12,1,GR5167,IR6253,US6694;ME4615;UK1615;ME1183
VI118,VH224,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181020_0126_America/Mexico_City,181020_0326_America/Mexico_City,waiting,C19,1,B26,1,IT2383,ME3882,JA6416;US5915;US1530;FR2118;ME6369
AF318,JA477,Paris - FRANCE,Ciudad de Mexico - MEXICO,181008_0812_Europe/Paris,181008_1603_America/Mexico_City,landing,A5,2,A3,3,US4202,IR2777,UK7830;CH5299;SP2315;ME3926;ME5406
AC436,N105,Quebec - CANADA,Ciudad de Mexico - MEXICO,181028_1009_America/Toronto,181028_1727_America/Mexico_City,boarded,B28,2,B16,2,US1793,GR5402,US4611;US2928;US3285
AA127,VH260,Ciudad de Mexico - MEXICO,Nueva York - USA,181013_0914_America/Mexico_City,181013_1651_America/New_York,waiting,E16,1,D29,2,ME9727,US8270,US5712;IT2263;UK5825;ME2052;ME7744
DL260,EC458,Ciudad de Mexico - MEXICO,San Francisco - USA,181117_2021_America/Mexico_City,181118_0258_America/New_York,in transit,E5,2,C6,3,ME6732,Me7186,ME9173;SW3572;CR5549;ME1018
IB378,N420,Ciudad de Mexico - MEXICO,Madrid - SPAIN,181121_1833_America/Mexico_City,181122_1410_Europe/Madrid,landing,C11,3,D11,3,ME1503,UK5409,IT1708;US5462;ME3351;FR2118;ME7587;US4513;US3071
VO162,XA294,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,181122_1613_America/Mexico_City,181122_1813_America/Mexico_City,landed,A1,1,B3,3,ME9310,IT4361,UK2791;ME2217;US6674;UK4405;CH8297;ME9163;ME8176
DL222,XA308,San Francisco - USA,Ciudad de Mexico - MEXICO,181114_1510_America/New_York,181114_1906_America/Mexico_City,landed,C11,2,B4,3,ME1522,CR8996,ME8544;US2670;GR4152;CR5549;ME9779
VO249,F313,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181125_0310_America/Mexico_City,181125_0510_America/Mexico_City,boarding,B23,1,A27,2,ME5620,US8387,ME2996;ME7815;GR6764;ME3700;ME8668;US5030
VO400,EC457,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,181121_0440_America/Mexico_City,181121_0640_America/Mexico_City,waiting,D16,2,B8,2,ME4790,US1980,ME9849;ME5705;SP2261;US9912
VO347,CF-250,La Paz - MEXICO,Ciudad de Mexico - MEXICO,181105_1953_America/Mexico_City,181105_2153_America/Mexico_City,boarding,C22,2,E12,2,US9769,ME3882,ME3061;US8035;CH3782;CH4164;US4894;JA6516
OS122,G257,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,181102_2221_Australia/Sydney,181103_0616_America/Mexico_City,boarding,E4,1,B16,3,UK2048,CH8543,ME9538;ME6655;IN3272;ME2393
IN479,XA492,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,181121_0514_America/Mexico_City,181121_0714_America/Mexico_City,landed,C7,2,B8,3,ME5780,US4629,ME8461;US7202;ME8469;US5712;ME2693;SP1127
AE196,EC198,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,181103_0556_America/Mexico_City,181103_0756_America/Mexico_City,boarded,E9,1,E15,2,US8827,IT6393,ME2996;CH8297;US1530
NH175,XA463,Ciudad de Mexico - MEXICO,Tokio - JAPAN,181127_2340_America/Mexico_City,181129_1117_Asia/Tokyo,boarded,D3,1,E25,3,ME4604,IR8601,ME2996;ME2295;SW4620;US5462
AA109,CF-122,Ciudad de Mexico - MEXICO,Nueva York - USA,181105_0149_America/Mexico_City,181105_0826_America/New_York,boarded,C22,3,A18,1,US1728,ME6406,US3098;ME9173;US8265
DL329,N341,San Francisco - USA,Ciudad de Mexico - MEXICO,181114_1945_America/New_York,181114_2341_America/Mexico_City,boarding,B9,2,D26,3,IT3011,SP2560,IR5966;ME3031;JA9697
AI241,N440,Ciudad de Mexico - MEXICO,Calcuta - INDIA,181128_1146_America/Mexico_City,181129_1553_Asia/Kolkata,boarding,D3,3,E4,1,SP9476,ME3652,SW5293;ME3391;US3285;ME1582;SW6593;US8274;IN8413
BA145,XA321,Manchester - UK,Ciudad de Mexico - MEXICO,181123_0216_Europe/London,181123_0817_America/Mexico_City,landed,C23,2,B18,3,ME6139,FR9253,IR9361;ME3926;SW3630;ME7744;SW6593;SP1127
LH177,XA372,Ciudad de Mexico - MEXICO,Berlin - GERMANY,181124_1726_America/Mexico_City,181125_1503_Europe/Berlin,landed,A17,3,C14,1,ME2144,ME4885,IR1006;ME5818;JA7874;US2944;US1915;ME2232;ME5980
AZ433,G110,Ciudad de Mexico - MEXICO,Roma - ITALY,181123_0212_America/Mexico_City,181123_2249_Europe/Rome,landed,C24,3,D13,3,GR4856,US8105,JA5178;CH9478;IT1708;ME2908;ME8862;ME8500;JA8523
VO105,XA349,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,181128_0443_America/Mexico_City,181128_0643_America/Mexico_City,waiting,D29,2,B29,3,US3718,CH1460,US7670;ME1933;GR3572;ME3874
AZ378,G184,Ciudad de Mexico - MEXICO,Roma - ITALY,181122_2027_America/Mexico_City,181123_1704_Europe/Rome,waiting,A25,3,D8,1,US1728,SW9892,CR2520;SW7225;US1214
IB322,HB158,Ciudad de Mexico - MEXICO,Madrid - SPAIN,181119_1434_America/Mexico_City,181120_1011_Europe/Madrid,boarding,E16,3,C7,3,ME9934,ME8522,US8035;UK1423;ME1018
LX385,D125,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,181118_1854_America/Mexico_City,181119_1631_Europe/Zurich,boarding,C7,3,B19,3,ME3172,ME8983,US6788;US6674;ME6359;SP6470
LH285,CF-329,Hamburgo - GERMANY,Ciudad de Mexico - MEXICO,181121_1853_Europe/Berlin,181122_0200_America/Mexico_City,in transit,A2,2,A11,3,IN1229,ME5736,ME1438;IR6209;FR5373;US8865;US7432
AC401,N135,Ontario - CANADA,Ciudad de Mexico - MEXICO,181118_1934_America/Toronto,181119_0252_America/Mexico_City,in transit,B19,1,C29,3,ME9807,SP7730,US7716;US5712;FR1606;US2944;IN8413
AM191,D117,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181118_0117_America/Mexico_City,181118_0317_America/Mexico_City,landed,B24,2,D8,1,US7728,CH3533,US8738;ME5499;GR4580
BA265,XA178,Manchester - UK,Ciudad de Mexico - MEXICO,181121_0743_Europe/London,181121_1344_America/Mexico_City,landing,B9,2,D24,3,ME1522,IT2383,ME7633;ME4821;ME4683;ME5290;JA7621;SW1598
UA361,D439,Dallas - USA,Ciudad de Mexico - MEXICO,181117_2114_America/New_York,181118_0110_America/Mexico_City,in transit,C21,3,E15,3,GR5167,ME5929,CH8793;GR3117;ME1504;US9513;UK7277
AZ241,HB479,Roma - ITALY,Ciudad de Mexico - MEXICO,181121_2015_Europe/Rome,181122_0225_America/Mexico_City,boarded,C20,2,C29,2,US9699,US4980,SP4359;US6727;ME7313;ME6704;US9498;ME8469
AC103,XA447,Ciudad de Mexico - MEXICO,Ontario - CANADA,181120_1128_America/Mexico_City,181120_2105_America/Toronto,waiting,E29,2,D29,1,ME3745,US3296,US3098;ME8139;ME3286
AE436,XA209,Los Cabos - MEXICO,Ciudad de Mexico - MEXICO,181119_0114_America/Mexico_City,181119_0314_America/Mexico_City,landing,E24,2,E25,3,ME8508,CH8982,ME3514;ME4873;ME8668;CH8793
AC365,VH282,Ciudad de Mexico - MEXICO,Toronto - CANADA,181102_2219_America/Mexico_City,181103_0856_America/Toronto,boarded,B17,1,E6,2,ME8013,ME6125,US6674;CH8793;US5712;GR8941
MA381,VH431,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181107_1217_America/Mexico_City,181107_1417_America/Mexico_City,in transit,C10,1,C15,1,UK7109,US9306,IN1368;UK3139;SW9237;US1477;ME1321
VO472,JA173,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,181110_1609_America/Mexico_City,181110_1809_America/Mexico_City,landing,D9,3,B13,1,IN6892,ME2460,ME8385;GR4580;SW5354;GR3572;ME7580;ME2485
UA178,VH340,Dallas - USA,Ciudad de Mexico - MEXICO,181111_2127_America/New_York,181112_0123_America/Mexico_City,landing,E19,1,B11,3,US8270,US5049,ME9729;ME4487;US6788;ME4706
AM295,HB362,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181125_2348_America/Mexico_City,181126_0148_America/Mexico_City,landed,D13,3,B21,1,ME5620,SW7077,US8178;US4513;JA7918;UK1392
VI423,XA438,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,181106_0821_America/Mexico_City,181106_1021_America/Mexico_City,landing,C14,2,C10,3,SP1349,US8105,US6674;JA9807;ME1045;ME8292
LH305,XA422,Ciudad de Mexico - MEXICO,Munich - GERMANY,181104_2125_America/Mexico_City,181105_1902_Europe/Berlin,waiting,A14,3,C2,1,ME6061,ME8522,US7432;ME1119;ME5605;GR4560
AF376,D475,Ciudad de Mexico - MEXICO,Paris - FRANCE,181111_1745_America/Mexico_City,181112_1422_Europe/Paris,in transit,E18,1,E17,3,US9614,ME8383,US5213;ME4035;US3071;ME6111;ME5974
IN221,XA426,Ciudad de Mexico - MEXICO,Vallarta - MEXICO,181127_1151_America/Mexico_City,181127_1351_America/Mexico_City,boarded,C9,1,A24,3,US7717,US1276,ME1504;ME2392;Me3262;US8274;ME3926;ME7416
VO189,XA149,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,181109_1732_America/Mexico_City,181109_1932_America/Mexico_City,in transit,B27,3,C7,3,ME6600,US3718,ME9524;ME7580;ME7416;IN8413;ME5739;US6333
AA359,VT293,Nueva York - USA,Ciudad de Mexico - MEXICO,181122_1902_America/New_York,181122_2258_America/Mexico_City,landing,D17,3,B28,2,ME4649,CR8996,US7202;FR1606;ME1289;ME9159;ME3891
BA327,XA481,Ciudad de Mexico - MEXICO,Manchester - UK,181123_0332_America/Mexico_City,181123_2209_Europe/London,landed,E26,3,D13,1,US4202,CH6821,ME6359;ME1183;ME9849;US9082
IN165,XA357,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,181127_0059_America/Mexico_City,181127_0259_America/Mexico_City,boarding,E27,2,E2,3,ME6732,ME5172,US4611;US4066;CH2636
LX357,XA275,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,181119_0745_Europe/Zurich,181119_1511_America/Mexico_City,boarding,A15,2,E4,3,IT4663,IT1815,UK7277;UK1278;ME7012;JA9807
AF116,G360,Ciudad de Mexico - MEXICO,Paris - FRANCE,181105_1425_America/Mexico_City,181106_1102_Europe/Paris,waiting,E20,2,E6,2,ME5933,ME4649,ME3351;ME2537;US2508;SW6593;ME7541
VI159,EC434,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181103_1029_America/Mexico_City,181103_1229_America/Mexico_City,in transit,B19,3,E5,1,ME8383,SP1349,ME2485;ME5406;ME7416;JA6516;ME7334;SP4490
LH336,G375,Hamburgo - GERMANY,Ciudad de Mexico - MEXICO,181112_0022_Europe/Berlin,181112_0729_America/Mexico_City,landing,C19,3,B3,3,SP9476,ME1365,US3130;US7370;US1815;ME8469;US5653;ME1321
VI220,XA433,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181111_1758_America/Mexico_City,181111_1958_America/Mexico_City,boarded,A16,3,C4,1,US5111,US1099,ME1967;UK1423;ME8646;ME5818
MA386,XA118,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181112_0144_America/Mexico_City,181112_0344_America/Mexico_City,boarded,B16,3,D10,2,ME5016,ME2109,US3435;ME2824;US3040
IB185,XA400,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,181114_2218_Europe/Madrid,181115_0433_America/Mexico_City,waiting,C22,1,E27,3,SP6320,ME6123,ME2681;US9513;SW5354;CH8297;ME9656
AC418,N461,Ontario - CANADA,Ciudad de Mexico - MEXICO,181126_1945_America/Toronto,181127_0303_America/Mexico_City,boarded,B20,3,E16,2,ME6904,ME5217,UK5344;ME1664;SW9237;CO3491;US7224
AM309,HB353,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181117_1037_America/Mexico_City,181117_1237_America/Mexico_City,landed,A5,3,C9,3,ME9735,SP1349,US4635;ME1148;US7432;US2773;JA8788;ME6038;US8178
OS454,N373,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,181123_2359_Australia/Sydney,181124_0754_America/Mexico_City,waiting,A11,3,B25,2,ME2109,JA2884,US9226;ME4683;UK4136;FR2118;ME4798
IN279,XA245,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181117_2004_America/Mexico_City,181117_2204_America/Mexico_City,waiting,B27,3,C22,3,ME5239,ME6083,SW4439;FR5373;ME5290;ME4054;ME6803;US1815;US1782
AI415,XA140,Calcuta - INDIA,Ciudad de Mexico - MEXICO,181112_1018_Asia/Kolkata,181112_1425_America/Mexico_City,landing,E17,2,B1,2,ME2282,IT1455,US7264;US1214;ME9849;ME2776;US7224;IT2263;ME8385
AM342,N405,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181105_1039_America/Mexico_City,181105_1239_America/Mexico_City,landed,B16,1,B28,1,ME4927,ME7226,UK1392;ME5406;UK1615;ME6038;ME4613;FR9643;Me6986
AE224,G473,Los Cabos - MEXICO,Ciudad de Mexico - MEXICO,181101_0934_America/Mexico_City,181101_1134_America/Mexico_City,boarding,E20,1,E6,3,US3718,SW7077,ME1062;ME9656;US8738;ME9285;ME2818;IT4625
UA223,XA123,Ciudad de Mexico - MEXICO,Dallas - USA,181107_0931_America/Mexico_City,181107_1608_America/New_York,boarded,E10,3,C10,3,IT3783,FR4032,US7001;ME2776;ME5406;CH4164
IN223,CF-144,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,181115_1340_America/Mexico_City,181115_1540_America/Mexico_City,boarded,E1,1,B2,2,SP7730,ME6904,SW5158;ME9965;ME1055;ME5406;SW1036;ME4613;ME9849
IB175,D117,Madrid - SPAIN,Ciudad de Mexico - MEXICO,181101_2010_Europe/Madrid,181102_0225_America/Mexico_City,boarding,B15,1,B22,2,US4202,ME7982,ME4613;US7264;ME1967;JA6281;US8782;ME9173;ME1664
DL475,JA234,Ciudad de Mexico - MEXICO,Los Angeles - USA,181115_2120_America/Mexico_City,181116_0357_America/New_York,landed,C15,3,E20,2,ME9469,ME4956,ME9729;US2714;CH7834;US8453;SW4439;ME4074
UA339,XA271,Washington - USA,Ciudad de Mexico - MEXICO,181126_0932_America/New_York,181126_1328_America/Mexico_City,boarding,B29,3,B25,3,US5788,JA2884,ME2295;US2618;FR5373;SW3630;ME8668;US3130
IN331,XA245,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,181105_0230_America/Mexico_City,181105_0430_America/Mexico_City,landing,E3,3,A29,3,US2889,ME9727,ME6320;ME9159;ME1244;ME6833;ME3031;ME9779
VI294,JA120,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,181111_2134_America/Mexico_City,181111_2334_America/Mexico_City,boarded,A18,3,A29,3,UK9976,GR1339,UK7830;ME6038;ME7334
AC174,F227,Toronto - CANADA,Ciudad de Mexico - MEXICO,181110_1257_America/Toronto,181110_2015_America/Mexico_City,in transit,C6,1,A12,2,US3636,UK6048,US3000;US3130;UK2281;US9082;IR6209
NH286,XA140,Ciudad de Mexico - MEXICO,Tokio - JAPAN,181101_1800_America/Mexico_City,181103_0537_Asia/Tokyo,boarded,D18,1,D11,1,ME6091,ME9631,ME2908;ME4873;CH4282;ME1055;ME7619;US3925;ME9159
LH214,D304,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,181123_0943_America/Mexico_City,181124_0720_Europe/Berlin,waiting,A19,1,C4,3,US1497,ME9851,US2944;ME9285;US1004;ME9164
VO127,VT293,Ciudad de Mexico - MEXICO,La Paz - MEXICO,181108_2344_America/Mexico_City,181109_0144_America/Mexico_City,landing,B8,3,A24,2,US7717,ME6507,ME6655;GR4152;ME3637
DL404,XA321,Ciudad de Mexico - MEXICO,San Francisco - USA,181115_0933_America/Mexico_City,181115_1610_America/New_York,landing,A4,1,C8,3,ME9525,US4650,IT8473;US5653;US9513;UK6967;ME3492
LX303,I291,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,181104_0324_America/Mexico_City,181105_0101_Europe/Zurich,waiting,C7,1,D25,1,US8332,SW1622,CH8297;ME5245;ME3286;UK4136;ME7567
AC476,XA433,Toronto - CANADA,Ciudad de Mexico - MEXICO,181108_1814_America/Toronto,181109_0132_America/Mexico_City,landing,D16,2,B15,2,ME7287,JA8918,FR2375;ME8238;ME9159;ME9163;ME7800
VO326,CF-144,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181115_0432_America/Mexico_City,181115_0632_America/Mexico_City,landing,A3,2,A12,2,IN6892,US4105,ME8159;ME5071;FR1889
IN113,VH155,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181126_1632_America/Mexico_City,181126_1832_America/Mexico_City,landed,B11,3,C10,3,US8387,CH1774,ME7313;IR1784;ME5774;US7362;CH3782;ME1244
IB426,JA234,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,181107_1028_Europe/Madrid,181107_1643_America/Mexico_City,boarded,C11,3,E28,2,US3564,ME9727,UK2281;US1108;UK1615
AE430,EC233,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,181116_0127_America/Mexico_City,181116_0327_America/Mexico_City,boarding,C16,1,A26,3,ME6466,ME4013,ME4706;ME7619;CO3491;JA3160;US1815;ME5348
AC115,CF-357,Quebec - CANADA,Ciudad de Mexico - MEXICO,181103_1207_America/Toronto,181103_1925_America/Mexico_City,waiting,E4,1,C21,2,ME3330,ME8690,ME7619;ME9511;Me6986;IT5622
IN303,XA270,Cancun - MEXICO,Ciudad de Mexico - MEXICO,181128_1417_America/Mexico_City,181128_1617_America/Mexico_City,landed,D15,3,B8,3,ME6061,GR1339,ME4685;ME8668;FR5373;US3923;ME9511
IB492,XA175,Ciudad de Mexico - MEXICO,Barcelona - SPAIN,181118_0408_America/Mexico_City,181118_2345_Europe/Madrid,in transit,D25,2,B1,2,ME4945,Me7186,ME5613;US7432;ME8423
AE464,XA156,Los Cabos - MEXICO,Ciudad de Mexico - MEXICO,181118_1329_America/Mexico_City,181118_1529_America/Mexico_City,waiting,C12,2,C3,3,US1009,ME9310,CH1431;ME2273;US8365;ME9656
AE234,G110,Los Cabos - MEXICO,Ciudad de Mexico - MEXICO,181101_0630_America/Mexico_City,181101_0830_America/Mexico_City,boarded,E3,2,E27,1,US7078,US4629,ME8581;IT5622;ME3031;ME4074;US3130;US5915;CH2636
LH237,N297,Hamburgo - GERMANY,Ciudad de Mexico - MEXICO,181123_2204_Europe/Berlin,181124_0511_America/Mexico_City,boarded,C4,1,C10,2,CR8996,US9289,US5653;ME5980;JA8523;ME8500
DL112,I136,Ciudad de Mexico - MEXICO,Los Angeles - USA,181116_0503_America/Mexico_City,181116_1140_America/New_York,landed,E21,3,A8,3,ME2503,JA1867,JA1526;IN1759;JA2862;US7202
LH184,D125,Munich - GERMANY,Ciudad de Mexico - MEXICO,181105_1334_Europe/Berlin,181105_2041_America/Mexico_City,waiting,B25,1,B15,1,ME1365,US7078,SW7225;ME2485;JA3944;ME6038
AM440,XA115,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181105_1450_America/Mexico_City,181105_1650_America/Mexico_City,landed,D26,2,E27,2,SW4171,US5535,FR9643;ME8238;US8035;ME6222
BA376,N461,Ciudad de Mexico - MEXICO,Manchester - UK,181115_0253_America/Mexico_City,181115_2130_Europe/London,landing,E15,2,C11,1,US6606,ME9527,ME9800;ME4993;ME3241;ME3202;ME7313;SP6470
AZ392,D139,Roma - ITALY,Ciudad de Mexico - MEXICO,181104_1543_Europe/Rome,181104_2153_America/Mexico_City,boarded,A1,1,E22,2,US1728,ME8983,UK3139;US5213;US5462;US7716;ME7981
VI483,CF-207,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181103_0010_America/Mexico_City,181103_0210_America/Mexico_City,boarding,D5,1,E9,3,ME3054,ME8087,US2928;ME5133;FR2375;ME2285;FR7937;Me6986
VO334,XA480,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181124_1718_America/Mexico_City,181124_1918_America/Mexico_City,boarding,D26,3,D6,1,ME6640,ME4063,US2103;US1250;US1108;ME1289
AC479,HB234,Toronto - CANADA,Ciudad de Mexico - MEXICO,181122_0830_America/Toronto,181122_1548_America/Mexico_City,in transit,A26,3,A24,1,ME1188,ME1503,ME3391;ME1062;ME9164
LH478,D247,Ciudad de Mexico - MEXICO,Munich - GERMANY,181117_0710_America/Mexico_City,181118_0447_Europe/Berlin,waiting,D7,1,D3,1,CH6437,UK1994,US6727;US1915;GR4037;CH1431;US8141
VO303,XA448,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181109_1024_America/Mexico_City,181109_1224_America/Mexico_City,waiting,B15,3,A23,1,IT6421,US5957,FR7918;US2773;ME4102;GR3117;US5213
AA261,EC115,Ciudad de Mexico - MEXICO,Nueva York - USA,181122_2208_America/Mexico_City,181123_0445_America/New_York,boarding,B7,1,A14,3,UK5409,ME6507,ME3628;ME6815;CH9478
VO387,XA448,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,181117_2256_America/Mexico_City,181118_0056_America/Mexico_City,landed,C21,1,C21,3,US7838,US3553,ME2392;ME4567;ME1664
VI217,EC434,Ciudad de Mexico - MEXICO,Cancun - MEXICO,181119_2238_America/Mexico_City,181120_0038_America/Mexico_City,boarded,A29,2,E29,1,FR3507,ME6860,ME8938;ME3241;US7231;US8812
BA300,N436,Manchester - UK,Ciudad de Mexico - MEXICO,181123_1831_Europe/London,181124_0032_America/Mexico_City,waiting,E9,1,E2,3,UK9976,GR8332,ME8292;ME5539;SW7225;SW5563
